image_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,make,make_id,class_name,class_id
03435.jpg,4,15,87,54,Audi,0,Audi 100 Wagon 1994,18
03436.jpg,20,96,564,341,Bentley,25,Bentley Continental GT Coupe 2007,43
03437.jpg,94,325,1531,1099,Suzuki,17,Suzuki Aerio Sedan 2007,181
03438.jpg,47,21,620,382,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
03439.jpg,9,77,376,189,Audi,0,Audi 100 Wagon 1994,18
03440.jpg,106,61,394,306,Ford,4,Ford Edge SUV 2012,110
03441.jpg,63,138,539,321,Honda,30,Honda Odyssey Minivan 2012,126
03442.jpg,29,101,450,265,Chevrolet,7,Chevrolet Tahoe Hybrid SUV 2012,62
03443.jpg,31,37,238,164,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,86
03444.jpg,8,6,241,142,Dodge,2,Dodge Durango SUV 2007,95
03445.jpg,13,113,243,191,Audi,0,Audi S5 Coupe 2012,22
03446.jpg,5,29,257,183,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
03447.jpg,40,88,468,290,Cadillac,27,Cadillac SRX SUV 2012,52
03448.jpg,11,45,487,246,Chrysler,13,Chrysler Town and Country Minivan 2012,78
03449.jpg,12,60,294,185,Audi,0,Audi S5 Coupe 2012,22
03450.jpg,31,114,460,325,Chrysler,13,Chrysler Town and Country Minivan 2012,78
03451.jpg,37,31,441,318,BMW,14,BMW M3 Coupe 2012,34
03452.jpg,73,447,1155,858,McLaren,37,McLaren MP4-12C Coupe 2012,160
03453.jpg,27,85,613,403,Daewoo,47,Daewoo Nubira Wagon 2002,82
03454.jpg,8,33,195,119,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
03455.jpg,71,124,968,569,Bentley,25,Bentley Mulsanne Sedan 2011,41
03456.jpg,47,87,973,589,Hyundai,3,Hyundai Sonata Sedan 2012,138
03457.jpg,32,97,462,303,BMW,14,BMW 1 Series Convertible 2012,27
03458.jpg,39,198,992,597,Aston,29,Aston Martin Virage Coupe 2012,11
03459.jpg,29,98,613,298,Daewoo,47,Daewoo Nubira Wagon 2002,82
03460.jpg,128,191,894,744,Dodge,2,Dodge Caliber Wagon 2012,83
03461.jpg,88,97,600,388,Geo,5,Geo Metro Convertible 1993,123
03462.jpg,8,95,623,375,Porsche,24,Porsche Panamera Sedan 2012,173
03463.jpg,33,73,760,585,GMC,15,GMC Savana Van 2012,119
03464.jpg,21,30,423,255,Bentley,25,Bentley Continental Flying Spur Sedan 2007,44
03465.jpg,6,63,638,391,Chevrolet,7,Chevrolet Monte Carlo Coupe 2007,72
03466.jpg,20,68,618,300,Toyota,9,Toyota Sequoia SUV 2012,186
03467.jpg,30,152,602,421,Acura,1,Acura TL Type-S 2008,4
03468.jpg,2,142,508,429,Daewoo,47,Daewoo Nubira Wagon 2002,82
03469.jpg,325,190,1627,997,Bentley,25,Bentley Continental GT Coupe 2012,42
03470.jpg,16,91,676,400,Suzuki,17,Suzuki Kizashi Sedan 2012,182
03471.jpg,140,368,1973,1006,Porsche,24,Porsche Panamera Sedan 2012,173
03472.jpg,67,482,638,901,Audi,0,Audi S4 Sedan 2012,23
03473.jpg,87,81,627,460,GMC,15,GMC Canyon Extended Cab 2012,122
03474.jpg,754,210,1401,679,Jeep,26,Jeep Grand Cherokee SUV 2012,148
03475.jpg,197,598,958,1005,Ferrari,20,Ferrari 458 Italia Convertible 2012,103
03476.jpg,26,48,380,244,Scion,34,Scion xD Hatchback 2012,178
03477.jpg,39,42,584,421,Jeep,26,Jeep Grand Cherokee SUV 2012,148
03478.jpg,17,24,620,330,BMW,14,BMW M3 Coupe 2012,34
03479.jpg,21,80,437,308,Bugatti,38,Bugatti Veyron 16.4 Coupe 2009,46
03480.jpg,166,83,807,520,Bentley,25,Bentley Continental GT Coupe 2007,43
03481.jpg,30,65,545,506,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,125
03482.jpg,55,107,996,721,Chevrolet,7,Chevrolet Express Van 2007,71
03483.jpg,52,1,996,562,Chevrolet,7,Chevrolet Traverse SUV 2012,58
03484.jpg,16,52,388,191,Chevrolet,7,Chevrolet Malibu Hybrid Sedan 2010,67
03485.jpg,59,139,1003,644,Plymouth,11,Plymouth Neon Coupe 1999,172
03486.jpg,51,89,741,474,BMW,14,BMW M5 Sedan 2010,35
03487.jpg,127,88,1846,1237,Suzuki,17,Suzuki SX4 Hatchback 2012,183
03488.jpg,37,114,612,335,Ford,4,Ford Ranger SuperCab 2011,111
03489.jpg,1,329,3054,2242,Jeep,26,Jeep Compass SUV 2012,149
03490.jpg,37,124,1003,631,Suzuki,17,Suzuki SX4 Hatchback 2012,183
03491.jpg,24,20,259,170,GMC,15,GMC Acadia SUV 2012,121
03492.jpg,42,112,783,424,Lamborghini,41,Lamborghini Diablo Coupe 2001,153
03493.jpg,7,104,618,405,Scion,34,Scion xD Hatchback 2012,178
03494.jpg,57,27,535,363,Land,19,Land Rover LR2 SUV 2012,155
03495.jpg,83,146,605,438,Honda,30,Honda Accord Sedan 2012,129
03496.jpg,179,165,438,271,BMW,14,BMW 3 Series Sedan 2012,29
03497.jpg,213,7,549,203,GMC,15,GMC Savana Van 2012,119
03498.jpg,33,82,327,200,Audi,0,Audi 100 Wagon 1994,18
03499.jpg,43,96,265,160,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
03500.jpg,16,80,254,152,Lamborghini,41,Lamborghini Aventador Coupe 2012,151
03501.jpg,42,118,633,333,Honda,30,Honda Accord Coupe 2012,128
03502.jpg,200,521,986,789,Aston,29,Aston Martin Virage Coupe 2012,11
03503.jpg,40,116,552,360,Audi,0,Audi S5 Convertible 2012,21
03504.jpg,15,53,355,223,Infiniti,22,Infiniti G Coupe IPL 2012,141
03505.jpg,134,136,991,573,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,87
03506.jpg,209,90,684,460,Bentley,25,Bentley Mulsanne Sedan 2011,41
03507.jpg,99,49,508,336,Buick,8,Buick Regal GS 2012,47
03508.jpg,18,162,1017,612,Nissan,16,Nissan 240SX Coupe 1998,171
03509.jpg,18,38,200,128,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,125
03510.jpg,67,29,253,181,Toyota,9,Toyota Corolla Sedan 2012,188
03511.jpg,9,36,293,180,Acura,1,Acura TSX Sedan 2012,5
03512.jpg,147,215,1468,786,Acura,1,Acura TL Type-S 2008,4
03513.jpg,101,131,674,385,Audi,0,Audi V8 Sedan 1994,16
03514.jpg,12,52,256,186,Chrysler,13,Chrysler Crossfire Convertible 2008,80
03515.jpg,5,95,1022,633,Jaguar,32,Jaguar XK XKR 2012,144
03516.jpg,91,143,582,410,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
03517.jpg,62,23,447,306,Mercedes-Benz,31,Mercedes-Benz S-Class Sedan 2012,165
03518.jpg,266,235,773,708,Suzuki,17,Suzuki SX4 Hatchback 2012,183
03519.jpg,32,187,948,686,Ford,4,Ford F-150 Regular Cab 2012,113
03520.jpg,88,75,587,394,Dodge,2,Dodge Journey SUV 2012,89
03521.jpg,6,1,613,447,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,166
03522.jpg,135,1,1982,1165,Dodge,2,Dodge Charger SRT-8 2009,97
03523.jpg,43,15,248,154,Aston,29,Aston Martin V8 Vantage Convertible 2012,8
03524.jpg,44,243,1259,711,Ford,4,Ford GT Coupe 2006,112
03525.jpg,42,51,208,146,BMW,14,BMW 1 Series Convertible 2012,27
03526.jpg,26,90,542,298,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,74
03527.jpg,1,22,640,230,Spyker,18,Spyker C8 Convertible 2009,179
03528.jpg,1,33,240,166,Jeep,26,Jeep Wrangler SUV 2012,146
03529.jpg,74,81,476,431,Dodge,2,Dodge Caravan Minivan 1997,85
03530.jpg,203,112,955,644,Land,19,Land Rover LR2 SUV 2012,155
03531.jpg,135,247,541,447,Toyota,9,Toyota Camry Sedan 2012,187
03532.jpg,220,41,653,284,Ram,35,Ram C-V Cargo Van Minivan 2012,174
03533.jpg,6,19,231,144,Audi,0,Audi 100 Sedan 1994,17
03534.jpg,63,1,594,316,BMW,14,BMW X5 SUV 2007,32
03535.jpg,46,28,217,141,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
03536.jpg,17,71,384,250,Dodge,2,Dodge Magnum Wagon 2008,92
03537.jpg,45,68,426,253,Acura,1,Acura RL Sedan 2012,2
03538.jpg,4,98,496,322,BMW,14,BMW M6 Convertible 2010,36
03539.jpg,48,50,404,177,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,69
03540.jpg,26,102,618,382,Porsche,24,Porsche Panamera Sedan 2012,173
03541.jpg,55,59,431,220,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
03542.jpg,135,146,827,491,Hyundai,3,Hyundai Azera Sedan 2012,140
03543.jpg,29,248,760,522,Audi,0,Audi S6 Sedan 2011,20
03544.jpg,13,111,480,268,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
03545.jpg,68,30,336,253,BMW,14,BMW M5 Sedan 2010,35
03546.jpg,103,167,695,467,Land,19,Land Rover Range Rover SUV 2012,154
03547.jpg,118,131,575,336,Audi,0,Audi TTS Coupe 2012,14
03548.jpg,200,96,899,654,Mitsubishi,6,Mitsubishi Lancer Sedan 2012,167
03549.jpg,181,147,741,425,Ferrari,20,Ferrari California Convertible 2012,102
03550.jpg,51,156,601,363,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,87
03551.jpg,59,129,594,453,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,87
03552.jpg,10,37,312,202,Ford,4,Ford Expedition EL SUV 2009,109
03553.jpg,5,150,796,444,Buick,8,Buick Enclave SUV 2012,50
03554.jpg,22,84,252,168,GMC,15,GMC Savana Van 2012,119
03555.jpg,36,51,817,531,Volvo,10,Volvo C30 Hatchback 2012,193
03556.jpg,23,23,620,450,Ford,4,Ford Edge SUV 2012,110
03557.jpg,39,50,566,413,Dodge,2,Dodge Caravan Minivan 1997,85
03558.jpg,57,155,589,426,BMW,14,BMW X3 SUV 2012,37
03559.jpg,90,141,476,274,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
03560.jpg,458,408,1374,1012,Bentley,25,Bentley Continental GT Coupe 2012,42
03561.jpg,69,60,600,359,Aston,29,Aston Martin Virage Coupe 2012,11
03562.jpg,8,67,620,268,Ferrari,20,Ferrari FF Coupe 2012,101
03563.jpg,19,39,275,161,Fisker,21,Fisker Karma Sedan 2012,105
03564.jpg,56,152,698,427,Spyker,18,Spyker C8 Convertible 2009,179
03565.jpg,16,52,380,280,Dodge,2,Dodge Caliber Wagon 2007,84
03566.jpg,5,113,466,360,Ford,4,Ford Mustang Convertible 2007,107
03567.jpg,35,180,855,793,Land,19,Land Rover Range Rover SUV 2012,154
03568.jpg,38,163,593,342,BMW,14,BMW 3 Series Sedan 2012,29
03569.jpg,23,75,283,173,Hyundai,3,Hyundai Accent Sedan 2012,136
03570.jpg,20,100,482,310,BMW,14,BMW X6 SUV 2012,33
03571.jpg,123,86,576,408,Land,19,Land Rover LR2 SUV 2012,155
03572.jpg,24,45,426,256,Ferrari,20,Ferrari California Convertible 2012,102
03573.jpg,8,40,467,319,Ford,4,Ford Edge SUV 2012,110
03574.jpg,48,5,722,497,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,166
03575.jpg,57,3,615,461,Aston,29,Aston Martin V8 Vantage Convertible 2012,8
03576.jpg,22,138,515,284,Ferrari,20,Ferrari FF Coupe 2012,101
03577.jpg,33,50,425,303,Dodge,2,Dodge Dakota Crew Cab 2010,90
03578.jpg,122,30,491,401,Buick,8,Buick Verano Sedan 2012,49
03579.jpg,80,265,1180,782,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
03580.jpg,1,31,636,433,Jeep,26,Jeep Patriot SUV 2012,145
03581.jpg,45,83,590,452,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,65
03582.jpg,245,235,560,414,Nissan,16,Nissan Leaf Hatchback 2012,168
03583.jpg,59,164,716,419,Hyundai,3,Hyundai Azera Sedan 2012,140
03584.jpg,276,420,1291,932,Ford,4,Ford GT Coupe 2006,112
03585.jpg,69,258,768,583,Toyota,9,Toyota Corolla Sedan 2012,188
03586.jpg,142,351,1438,975,Jeep,26,Jeep Patriot SUV 2012,145
03587.jpg,45,26,393,263,Isuzu,33,Isuzu Ascender SUV 2008,143
03588.jpg,34,5,288,195,Volvo,10,Volvo XC90 SUV 2007,195
03589.jpg,57,70,578,328,Aston,29,Aston Martin V8 Vantage Convertible 2012,8
03590.jpg,2,35,262,142,Audi,0,Audi TTS Coupe 2012,14
03591.jpg,52,340,453,700,Jaguar,32,Jaguar XK XKR 2012,144
03592.jpg,197,55,520,217,Dodge,2,Dodge Charger Sedan 2012,96
03593.jpg,55,308,949,675,Volkswagen,12,Volkswagen Beetle Hatchback 2012,192
03594.jpg,126,3,1178,813,Spyker,18,Spyker C8 Coupe 2009,180
03595.jpg,16,207,556,420,Audi,0,Audi S5 Coupe 2012,22
03596.jpg,247,178,1258,871,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
03597.jpg,17,158,588,401,Chevrolet,7,Chevrolet Impala Sedan 2007,61
03598.jpg,44,161,615,471,Hyundai,3,Hyundai Veracruz SUV 2012,133
03599.jpg,108,292,1243,850,Nissan,16,Nissan 240SX Coupe 1998,171
03600.jpg,252,201,1275,835,Dodge,2,Dodge Journey SUV 2012,89
03601.jpg,68,82,988,625,Dodge,2,Dodge Durango SUV 2012,94
03602.jpg,3,40,271,157,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
03603.jpg,55,91,497,315,Bentley,25,Bentley Arnage Sedan 2009,40
03604.jpg,21,85,379,255,Chevrolet,7,Chevrolet TrailBlazer SS 2009,68
03605.jpg,375,421,2556,1450,Lamborghini,41,Lamborghini Gallardo LP 570-4 Superleggera 2012,152
03606.jpg,94,104,606,404,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,57
03607.jpg,58,146,943,553,Acura,1,Acura TL Type-S 2008,4
03608.jpg,180,205,538,400,Acura,1,Acura Integra Type R 2001,6
03609.jpg,55,3,1007,706,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,166
03610.jpg,42,1,589,316,Dodge,2,Dodge Charger Sedan 2012,96
03611.jpg,1,9,109,72,Ram,35,Ram C-V Cargo Van Minivan 2012,174
03612.jpg,80,40,350,283,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,69
03613.jpg,23,61,622,250,Volvo,10,Volvo 240 Sedan 1993,194
03614.jpg,17,60,636,441,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
03615.jpg,29,35,478,287,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
03616.jpg,48,92,599,392,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,87
03617.jpg,9,92,480,311,BMW,14,BMW X5 SUV 2007,32
03618.jpg,115,133,715,569,FIAT,40,FIAT 500 Abarth 2012,99
03619.jpg,15,76,309,168,Audi,0,Audi S5 Convertible 2012,21
03620.jpg,62,91,419,213,BMW,14,BMW Z4 Convertible 2012,38
03621.jpg,201,158,800,589,Toyota,9,Toyota Camry Sedan 2012,187
03622.jpg,26,302,805,562,Ford,4,Ford GT Coupe 2006,112
03623.jpg,73,221,581,409,Toyota,9,Toyota Camry Sedan 2012,187
03624.jpg,2,99,599,430,Chevrolet,7,Chevrolet Traverse SUV 2012,58
03625.jpg,91,63,726,552,Daewoo,47,Daewoo Nubira Wagon 2002,82
03626.jpg,271,712,1429,1132,Lamborghini,41,Lamborghini Diablo Coupe 2001,153
03627.jpg,32,69,619,396,Jeep,26,Jeep Grand Cherokee SUV 2012,148
03628.jpg,48,31,539,470,Toyota,9,Toyota Corolla Sedan 2012,188
03629.jpg,20,61,591,362,Hyundai,3,Hyundai Veloster Hatchback 2012,130
03630.jpg,426,596,2286,1416,Dodge,2,Dodge Journey SUV 2012,89
03631.jpg,31,65,475,327,Ford,4,Ford Fiesta Sedan 2012,117
03632.jpg,6,35,294,185,Chevrolet,7,Chevrolet Silverado 1500 Classic Extended Cab 2007,70
03633.jpg,32,78,205,173,Mercedes-Benz,31,Mercedes-Benz S-Class Sedan 2012,165
03634.jpg,21,11,229,99,BMW,14,BMW 1 Series Coupe 2012,28
03635.jpg,83,45,265,174,FIAT,40,FIAT 500 Convertible 2012,100
03636.jpg,1,15,586,480,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
03637.jpg,80,90,549,403,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,166
03638.jpg,37,226,959,554,Chevrolet,7,Chevrolet Cobalt SS 2010,66
03639.jpg,69,59,601,346,Rolls-Royce,23,Rolls-Royce Phantom Sedan 2012,177
03640.jpg,49,216,992,600,Chevrolet,7,Chevrolet Sonic Sedan 2012,63
03641.jpg,118,78,599,419,Acura,1,Acura TSX Sedan 2012,5
03642.jpg,433,259,957,613,Nissan,16,Nissan Juke Hatchback 2012,170
03643.jpg,45,132,533,401,Ford,4,Ford Edge SUV 2012,110
03644.jpg,10,202,792,543,Audi,0,Audi S5 Convertible 2012,21
03645.jpg,64,121,1520,1106,Hyundai,3,Hyundai Azera Sedan 2012,140
03646.jpg,87,28,508,412,Dodge,2,Dodge Caravan Minivan 1997,85
03647.jpg,9,40,268,142,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
03648.jpg,169,186,778,556,Jeep,26,Jeep Compass SUV 2012,149
03649.jpg,18,38,286,201,Dodge,2,Dodge Durango SUV 2007,95
03650.jpg,51,24,257,194,Dodge,2,Dodge Caliber Wagon 2007,84
03651.jpg,30,110,578,431,Chevrolet,7,Chevrolet Express Cargo Van 2007,64
03652.jpg,9,19,196,114,Chevrolet,7,Chevrolet Malibu Sedan 2007,73
03653.jpg,15,14,631,468,Audi,0,Audi S5 Coupe 2012,22
03654.jpg,32,65,287,161,Audi,0,Audi A5 Coupe 2012,13
03655.jpg,72,101,992,648,Bentley,25,Bentley Continental GT Coupe 2007,43
03656.jpg,44,177,580,441,Chevrolet,7,Chevrolet Malibu Hybrid Sedan 2010,67
03657.jpg,19,54,490,350,Chrysler,13,Chrysler PT Cruiser Convertible 2008,81
03658.jpg,22,28,609,312,Ferrari,20,Ferrari 458 Italia Convertible 2012,103
03659.jpg,19,74,624,267,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
03660.jpg,103,164,555,426,Buick,8,Buick Enclave SUV 2012,50
03661.jpg,30,103,614,378,Suzuki,17,Suzuki Kizashi Sedan 2012,182
03662.jpg,224,89,1114,688,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
03663.jpg,70,237,709,567,Hyundai,3,Hyundai Genesis Sedan 2012,137
03664.jpg,22,17,292,154,Hyundai,3,Hyundai Sonata Hybrid Sedan 2012,134
03665.jpg,24,83,426,218,BMW,14,BMW 1 Series Coupe 2012,28
03666.jpg,47,1,1005,763,Chevrolet,7,Chevrolet Sonic Sedan 2012,63
03667.jpg,26,20,251,163,Hyundai,3,Hyundai Santa Fe SUV 2012,131
03668.jpg,80,67,502,365,Volvo,10,Volvo C30 Hatchback 2012,193
03669.jpg,14,12,251,158,Chrysler,13,Chrysler Aspen SUV 2009,76
03670.jpg,146,73,486,236,Acura,1,Acura Integra Type R 2001,6
03671.jpg,57,47,619,458,Eagle,46,Eagle Talon Hatchback 1998,98
03672.jpg,135,308,1098,635,Ford,4,Ford F-450 Super Duty Crew Cab 2012,106
03673.jpg,85,43,601,410,Audi,0,Audi V8 Sedan 1994,16
03674.jpg,64,75,2624,1392,Eagle,46,Eagle Talon Hatchback 1998,98
03675.jpg,64,78,1174,597,Suzuki,17,Suzuki Aerio Sedan 2007,181
03676.jpg,47,55,394,251,Bentley,25,Bentley Continental Supersports Conv. Convertible 2012,39
03677.jpg,63,89,616,448,BMW,14,BMW X6 SUV 2012,33
03678.jpg,66,79,224,168,Volkswagen,12,Volkswagen Golf Hatchback 2012,190
03679.jpg,45,31,232,161,Daewoo,47,Daewoo Nubira Wagon 2002,82
03680.jpg,50,213,599,415,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,69
03681.jpg,16,41,231,154,Dodge,2,Dodge Caravan Minivan 1997,85
03682.jpg,4,80,572,294,Honda,30,Honda Odyssey Minivan 2012,126
03683.jpg,15,63,480,360,Dodge,2,Dodge Dakota Club Cab 2007,91
03684.jpg,13,37,433,200,BMW,14,BMW M6 Convertible 2010,36
03685.jpg,13,62,533,382,Chevrolet,7,Chevrolet Silverado 1500 Classic Extended Cab 2007,70
03686.jpg,42,51,617,438,Suzuki,17,Suzuki SX4 Sedan 2012,184
03687.jpg,39,23,517,263,Ferrari,20,Ferrari 458 Italia Convertible 2012,103
03688.jpg,69,138,613,415,Hyundai,3,Hyundai Veracruz SUV 2012,133
03689.jpg,10,92,677,276,Lamborghini,41,Lamborghini Gallardo LP 570-4 Superleggera 2012,152
03690.jpg,150,102,877,444,Acura,1,Acura RL Sedan 2012,2
03691.jpg,33,54,228,169,Dodge,2,Dodge Dakota Club Cab 2007,91
03692.jpg,71,167,567,402,Toyota,9,Toyota 4Runner SUV 2012,189
03693.jpg,91,32,523,317,Hyundai,3,Hyundai Accent Sedan 2012,136
03694.jpg,36,35,467,313,Mercedes-Benz,31,Mercedes-Benz 300-Class Convertible 1993,161
03695.jpg,32,131,579,439,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
03696.jpg,40,92,480,318,Chrysler,13,Chrysler Aspen SUV 2009,76
03697.jpg,137,38,581,381,GMC,15,GMC Yukon Hybrid SUV 2012,120
03698.jpg,22,87,787,516,Audi,0,Audi TT Hatchback 2011,19
03699.jpg,72,53,289,215,Chevrolet,7,Chevrolet Express Van 2007,71
03700.jpg,311,224,647,357,Lamborghini,41,Lamborghini Reventon Coupe 2008,150
03701.jpg,6,26,254,165,Chevrolet,7,Chevrolet Tahoe Hybrid SUV 2012,62
03702.jpg,161,340,1401,945,Hyundai,3,Hyundai Sonata Sedan 2012,138
03703.jpg,13,24,276,180,Audi,0,Audi TT Hatchback 2011,19
03704.jpg,91,68,934,602,Jeep,26,Jeep Liberty SUV 2012,147
03705.jpg,36,93,481,344,Hyundai,3,Hyundai Elantra Sedan 2007,135
03706.jpg,111,246,647,434,HUMMER,28,HUMMER H3T Crew Cab 2010,124
03707.jpg,114,122,524,375,FIAT,40,FIAT 500 Convertible 2012,100
03708.jpg,21,50,483,316,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
03709.jpg,39,113,604,313,BMW,14,BMW 3 Series Wagon 2012,30
03710.jpg,121,87,567,465,Hyundai,3,Hyundai Elantra Sedan 2007,135
03711.jpg,41,206,984,706,Plymouth,11,Plymouth Neon Coupe 1999,172
03712.jpg,24,143,1001,587,Dodge,2,Dodge Caliber Wagon 2007,84
03713.jpg,143,127,461,316,MINI,48,MINI Cooper Roadster Convertible 2012,157
03714.jpg,2,50,436,311,Fisker,21,Fisker Karma Sedan 2012,105
03715.jpg,1,60,630,379,Acura,1,Acura Integra Type R 2001,6
03716.jpg,56,1,588,258,BMW,14,BMW 6 Series Convertible 2007,31
03717.jpg,9,25,136,92,Audi,0,Audi 100 Sedan 1994,17
03718.jpg,25,51,282,164,Buick,8,Buick Rainier SUV 2007,48
03719.jpg,278,165,872,532,Porsche,24,Porsche Panamera Sedan 2012,173
03720.jpg,54,87,426,311,Rolls-Royce,23,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175
03721.jpg,60,77,228,161,Audi,0,Audi S5 Coupe 2012,22
03722.jpg,32,26,183,147,BMW,14,BMW 3 Series Sedan 2012,29
03723.jpg,80,57,376,195,Audi,0,Audi RS 4 Convertible 2008,12
03724.jpg,172,195,959,564,Chevrolet,7,Chevrolet TrailBlazer SS 2009,68
03725.jpg,28,8,433,225,Ford,4,Ford F-150 Regular Cab 2007,114
03726.jpg,69,92,582,340,Ferrari,20,Ferrari California Convertible 2012,102
03727.jpg,116,22,556,343,Jeep,26,Jeep Liberty SUV 2012,147
03728.jpg,76,131,386,312,smart,39,smart fortwo Convertible 2012,196
03729.jpg,27,45,622,395,Honda,30,Honda Odyssey Minivan 2007,127
03730.jpg,41,19,299,205,Dodge,2,Dodge Dakota Club Cab 2007,91
03731.jpg,18,57,236,168,Isuzu,33,Isuzu Ascender SUV 2008,143
03732.jpg,102,74,257,166,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
03733.jpg,99,118,930,589,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,57
03734.jpg,9,198,777,514,BMW,14,BMW M6 Convertible 2010,36
03735.jpg,1,49,295,165,Ford,4,Ford Freestar Minivan 2007,108
03736.jpg,13,17,264,164,BMW,14,BMW X6 SUV 2012,33
03737.jpg,154,223,1378,1030,Chevrolet,7,Chevrolet Impala Sedan 2007,61
03738.jpg,76,264,730,526,Audi,0,Audi S5 Convertible 2012,21
03739.jpg,21,15,267,172,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
03740.jpg,44,170,605,342,BMW,14,BMW ActiveHybrid 5 Sedan 2012,26
03741.jpg,21,4,263,150,FIAT,40,FIAT 500 Convertible 2012,100
03742.jpg,14,52,443,276,Honda,30,Honda Odyssey Minivan 2007,127
03743.jpg,16,47,557,317,Jaguar,32,Jaguar XK XKR 2012,144
03744.jpg,17,17,298,210,Ford,4,Ford Freestar Minivan 2007,108
03745.jpg,210,198,593,386,Dodge,2,Dodge Charger Sedan 2012,96
03746.jpg,26,27,268,201,Dodge,2,Dodge Charger SRT-8 2009,97
03747.jpg,74,23,874,660,Infiniti,22,Infiniti G Coupe IPL 2012,141
03748.jpg,105,270,1292,996,Volkswagen,12,Volkswagen Beetle Hatchback 2012,192
03749.jpg,53,386,2174,1243,Chevrolet,7,Chevrolet Corvette Convertible 2012,55
03750.jpg,137,567,3038,1771,Audi,0,Audi TTS Coupe 2012,14
03751.jpg,25,26,436,281,Bugatti,38,Bugatti Veyron 16.4 Coupe 2009,46
03752.jpg,51,74,633,361,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,74
03753.jpg,50,63,388,277,Lamborghini,41,Lamborghini Gallardo LP 570-4 Superleggera 2012,152
03754.jpg,146,262,731,612,Rolls-Royce,23,Rolls-Royce Ghost Sedan 2012,176
03755.jpg,191,299,907,667,Audi,0,Audi R8 Coupe 2012,15
03756.jpg,26,98,428,309,Audi,0,Audi A5 Coupe 2012,13
03757.jpg,80,126,531,339,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
03758.jpg,12,42,248,160,Audi,0,Audi TT Hatchback 2011,19
03759.jpg,78,31,431,226,Volvo,10,Volvo C30 Hatchback 2012,193
03760.jpg,30,41,488,330,Bentley,25,Bentley Arnage Sedan 2009,40
03761.jpg,114,106,492,292,Acura,1,Acura Integra Type R 2001,6
03762.jpg,26,60,356,206,Bugatti,38,Bugatti Veyron 16.4 Convertible 2009,45
03763.jpg,16,113,409,263,Chevrolet,7,Chevrolet TrailBlazer SS 2009,68
03764.jpg,30,118,615,316,Audi,0,Audi V8 Sedan 1994,16
03765.jpg,50,371,1397,800,Audi,0,Audi 100 Sedan 1994,17
03766.jpg,196,104,756,449,Aston,29,Aston Martin Virage Coupe 2012,11
03767.jpg,36,40,261,174,Acura,1,Acura RL Sedan 2012,2
03768.jpg,19,20,286,212,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
03769.jpg,45,113,431,321,Dodge,2,Dodge Caliber Wagon 2012,83
03770.jpg,36,81,564,339,Land,19,Land Rover Range Rover SUV 2012,154
